0.000000000000000000e+00,1.558032757602632046e-01,2.834751786370026325e-02
1.000000000000000048e-04,1.580818232614547014e-01,2.829954844262254701e-02
2.000000000000000096e-04,1.551522621884942055e-01,2.834751786370026325e-02
3.000000000000000279e-04,1.525482079014182091e-01,2.834751786370026325e-02
4.000000000000000192e-04,1.571053029038012028e-01,2.828584289374320299e-02
5.000000000000000104e-04,1.567797961179167032e-01,2.832010676594156826e-02
6.000000000000000559e-04,1.515716875437647104e-01,2.834066508926058950e-02
6.999999999999999929e-04,1.515716875437647104e-01,2.842289838253667447e-02
8.000000000000000383e-04,1.545012486167252064e-01,2.836807618701928449e-02
9.000000000000000838e-04,1.577563164755702019e-01,2.829269566818287326e-02
1.000000000000000021e-03,1.580818232614547014e-01,2.823787347266548675e-02
1.100000000000000066e-03,1.645919589791446924e-01,2.818305127714809677e-02
1.200000000000000112e-03,1.603603707626461983e-01,2.823102069822581300e-02
1.300000000000000157e-03,1.688235471956431866e-01,2.809396520943233805e-02
1.399999999999999986e-03,1.652429725509136915e-01,2.808025966055299055e-02
1.500000000000000031e-03,1.668705064803361893e-01,2.806655411167364306e-02
1.600000000000000077e-03,1.623134114779531956e-01,2.817619850270842302e-02
1.700000000000000122e-03,1.626389182638376951e-01,2.815564017938940178e-02
1.800000000000000168e-03,1.600348639767616987e-01,2.816934572826874927e-02
1.899999999999999996e-03,1.665449996944516897e-01,2.808025966055299055e-02
2.000000000000000042e-03,1.714276014827191830e-01,2.799802636727690558e-02
2.100000000000000304e-03,1.642664521932601929e-01,2.806655411167364306e-02
2.200000000000000133e-03,1.642664521932601929e-01,2.797061526951821059e-02
2.299999999999999961e-03,1.645919589791446924e-01,2.808711243499266430e-02
2.400000000000000223e-03,1.613368911202996969e-01,2.825157902154483425e-02
2.500000000000000052e-03,1.603603707626461983e-01,2.823787347266548675e-02
2.600000000000000314e-03,1.561287825461477041e-01,2.832010676594156826e-02
2.700000000000000143e-03,1.577563164755702019e-01,2.829954844262254701e-02
2.799999999999999972e-03,1.636154386214911938e-01,2.810767075831168554e-02
2.900000000000000234e-03,1.610113843344151974e-01,2.820360960046711801e-02
3.000000000000000062e-03,1.584073300473392010e-01,2.820360960046711801e-02
3.100000000000000325e-03,1.545012486167252064e-01,2.829269566818287326e-02
3.200000000000000153e-03,1.590583436191082001e-01,2.823787347266548675e-02
3.299999999999999982e-03,1.616623979061841965e-01,2.808025966055299055e-02
3.400000000000000244e-03,1.636154386214911938e-01,2.821731514934646551e-02
3.500000000000000073e-03,1.606858775485306978e-01,2.824472624710516050e-02
3.600000000000000335e-03,1.613368911202996969e-01,2.821046237490679176e-02
3.700000000000000164e-03,1.597093571908771992e-01,2.829269566818287326e-02
3.799999999999999992e-03,1.574308096896857023e-01,2.824472624710516050e-02
3.900000000000000255e-03,1.678470268379896879e-01,2.800487914171657933e-02
4.000000000000000083e-03,1.714276014827191830e-01,2.794320417175951907e-02
4.100000000000000346e-03,1.636154386214911938e-01,2.815564017938940178e-02
4.200000000000000608e-03,1.645919589791446924e-01,2.813508185607038053e-02
4.300000000000000003e-03,1.701255743391811848e-01,2.798432081839755808e-02
4.400000000000000265e-03,1.658939861226826906e-01,2.806655411167364306e-02
4.500000000000000527e-03,1.665449996944516897e-01,2.809396520943233805e-02
4.599999999999999922e-03,1.665449996944516897e-01,2.805970133723396931e-02
4.700000000000000185e-03,1.688235471956431866e-01,2.808025966055299055e-02
4.800000000000000447e-03,1.658939861226826906e-01,2.811452353275135929e-02
4.899999999999999842e-03,1.698000675532966852e-01,2.806655411167364306e-02
5.000000000000000104e-03,1.632899318356066942e-01,2.821046237490679176e-02
5.100000000000000366e-03,1.619879046920686960e-01,2.821046237490679176e-02
5.200000000000000629e-03,1.652429725509136915e-01,2.819675682602744426e-02
5.300000000000000024e-03,1.694745607674121857e-01,2.804599578835462181e-02
5.400000000000000286e-03,1.730551354121416807e-01,2.793635139731984532e-02
5.500000000000000548e-03,1.746826693415641785e-01,2.786782365292310784e-02
5.599999999999999943e-03,1.847733797039836645e-01,2.765538764529322166e-02
5.700000000000000205e-03,1.811928050592541695e-01,2.777873758520734912e-02
5.800000000000000468e-03,1.877029407769441605e-01,2.768279874305191665e-02
5.899999999999999863e-03,1.844478729180991650e-01,2.766909319417256916e-02
6.000000000000000125e-03,1.850988864898681641e-01,2.768965151749159040e-02
6.100000000000000387e-03,1.821693254169076681e-01,2.767594596861224290e-02
6.200000000000000649e-03,1.818438186310231686e-01,2.766224041973289541e-02
6.300000000000000044e-03,1.831458457745611668e-01,2.773076816412963289e-02
6.400000000000000307e-03,1.831458457745611668e-01,2.777188481076767537e-02
6.500000000000000569e-03,1.850988864898681641e-01,2.766909319417256916e-02
6.599999999999999964e-03,1.753336829133331776e-01,2.783355978072473910e-02
6.700000000000000226e-03,1.678470268379896879e-01,2.814878740494972803e-02
