-0,24392	-0,00077	3765462526,15076
-0,23415	0,00184	3765462526,15077
-0,22634	0,00151	3765462526,15078
-0,21658	0,00086	3765462526,15079
-0,20714	0,00054	3765462526,15080
-0,19770	-0,00044	3765462526,15081
-0,18858	-0,00011	3765462526,15082
-0,17979	-0,00011	3765462526,15083
-0,17035	0,00021	3765462526,15084
-0,16091	-0,00011	3765462526,15085
-0,15082	0,00086	3765462526,15086
-0,14236	-0,00077	3765462526,15087
-0,13194	0,00021	3765462526,15088
-0,12348	-0,00077	3765462526,15089
-0,11307	0,00086	3765462526,15090
-0,10395	-0,00077	3765462526,15091
-0,09614	-0,00011	3765462526,15092
-0,08605	0,00021	3765462526,15093
-0,07628	0,00054	3765462526,15094
-0,06619	0,00054	3765462526,15095
-0,05740	-0,00044	3765462526,15096
-0,04699	0,00151	3765462526,15097
-0,03820	-0,00011	3765462526,15098
-0,02778	0,00054	3765462526,15099
-0,01997	-0,00011	3765462526,15100
-0,01021	0,00119	3765462526,15101
-0,00077	0,00086	3765462526,15102
0,00933	0,00086	3765462526,15103
0,01779	0,00021	3765462526,15104
0,02788	0,00086	3765462526,15105
0,03699	0,00054	3765462526,15106
0,04708	0,00086	3765462526,15107
0,05652	0,00021	3765462526,15108
0,06499	-0,00044	3765462526,15109
0,07540	-0,00044	3765462526,15110
0,08387	0,00054	3765462526,15111
0,09331	0,00054	3765462526,15112
0,10275	0,00184	3765462526,15113
0,11219	0,00119	3765462526,15114
0,12130	0,00021	3765462526,15115
0,13106	-0,00044	3765462526,15116
0,13920	0,00119	3765462526,15117
0,14994	0,00054	3765462526,15118
0,15873	0,00119	3765462526,15119
0,16785	0,00119	3765462526,15120
0,17826	0,00086	3765462526,15121
0,18705	0,00151	3765462526,15122
0,19682	0,00021	3765462526,15123
0,20561	0,00184	3765462526,15124
0,21472	0,00119	3765462526,15125
0,22514	0,00184	3765462526,15126
0,23392	0,00119	3765462526,15127
0,24336	0,00119	3765462526,15128
0,25183	0,00054	3765462526,15129
0,26192	0,00021	3765462526,15130
0,27071	0,00184	3765462526,15131
0,28015	0,00151	3765462526,15132
0,28959	0,00216	3765462526,15133
0,29838	0,00021	3765462526,15134
0,30814	0,00086	3765462526,15135
0,31758	0,00086	3765462526,15136
0,32572	0,00184	3765462526,15137
0,33483	0,00282	3765462526,15138
0,34492	0,00119	3765462526,15139
0,35371	0,00249	3765462526,15140
0,36348	0,00216	3765462526,15141
0,37292	0,00184	3765462526,15142
0,38138	0,00314	3765462526,15143
0,39049	0,00282	3765462526,15144
0,39928	0,00347	3765462526,15145
0,40905	0,00314	3765462526,15146
0,41686	0,00444	3765462526,15147
0,42630	0,00640	3765462526,15148
0,43509	0,00737	3765462526,15149
0,44485	0,00802	3765462526,15150
0,45332	0,00835	3765462526,15151
0,46308	0,00933	3765462526,15152
0,47187	0,00835	3765462526,15153
0,48066	0,01063	3765462526,15154
0,48912	0,00933	3765462526,15155
0,49824	0,00965	3765462526,15156
0,50800	0,01030	3765462526,15157
0,51549	0,01193	3765462526,15158
0,52525	0,01225	3765462526,15159
0,53339	0,01225	3765462526,15160
0,54316	0,01258	3765462526,15161
0,55162	0,01421	3765462526,15162
0,56106	0,01453	3765462526,15163
0,56952	0,01453	3765462526,15164
0,57799	0,01551	3765462526,15165
0,58547	0,01616	3765462526,15166
0,59524	0,02267	3765462526,15167
0,60435	0,01746	3765462526,15168
0,61281	0,02235	3765462526,15169
0,62128	0,02495	3765462526,15170
0,62909	0,02560	3765462526,15171
0,63788	0,02039	3765462526,15172
0,64667	0,02137	3765462526,15173
0,65611	0,02723	3765462526,15174
