0,04383	0,02593	3765461896,30659
0,05001	0,03016	3765461896,30759
0,05685	0,03471	3765461896,30859
0,06303	0,03830	3765461896,30959
0,06922	0,04090	3765461896,31059
0,07475	0,04481	3765461896,31159
0,08224	0,04806	3765461896,31259
0,08810	0,05132	3765461896,31359
0,09363	0,05490	3765461896,31459
0,10014	0,05913	3765461896,31559
0,10633	0,06368	3765461896,31659
0,11349	0,06727	3765461896,31759
0,11902	0,06987	3765461896,31859
0,12521	0,07475	3765461896,31959
0,13139	0,07866	3765461896,32059
0,13823	0,08224	3765461896,32159
0,14409	0,08582	3765461896,32259
0,15027	0,08940	3765461896,32359
0,15645	0,09461	3765461896,32459
0,16231	0,09591	3765461896,32559
0,16817	0,10079	3765461896,32659
0,17598	0,10307	3765461896,32759
0,18152	0,10860	3765461896,32859
0,18835	0,11219	3765461896,32959
0,19324	0,11479	3765461896,33059
0,20105	0,11935	3765461896,33159
0,20626	0,12455	3765461896,33259
0,21212	0,12781	3765461896,33359
0,21830	0,13106	3765461896,33459
0,22449	0,13497	3765461896,33559
0,23067	0,14018	3765461896,33659
0,23653	0,14246	3765461896,33759
0,24239	0,14701	3765461896,33859
0,24825	0,15092	3765461896,33959
0,25411	0,15450	3765461896,34059
0,26062	0,15841	3765461896,34159
0,26713	0,16264	3765461896,34259
0,27233	0,16622	3765461896,34359
0,27819	0,16882	3765461896,34459
0,28405	0,17338	3765461896,34559
0,29089	0,17761	3765461896,34659
0,29805	0,18054	3765461896,34759
0,30293	0,18412	3765461896,34859
0,30944	0,18868	3765461896,34959
0,31563	0,19324	3765461896,35059
0,32084	0,19714	3765461896,35159
0,32669	0,20007	3765461896,35259
0,33255	0,20398	3765461896,35359
0,33874	0,20821	3765461896,35459
0,34427	0,21244	3765461896,35559
0,35046	0,21732	3765461896,35659
0,35664	0,22058	3765461896,35759
0,36217	0,22383	3765461896,35859
0,36836	0,22839	3765461896,35959
0,37389	0,23230	3765461896,36059
0,37943	0,23588	3765461896,36159
0,38561	0,23946	3765461896,36259
0,39180	0,24467	3765461896,36359
0,39798	0,24890	3765461896,36459
0,40384	0,25411	3765461896,36559
0,40872	0,25736	3765461896,36659
0,41393	0,26127	3765461896,36759
0,41979	0,26517	3765461896,36859
0,42597	0,26713	3765461896,36959
0,43151	0,27168	3765461896,37059
0,43672	0,27331	3765461896,37159
0,44257	0,28015	3765461896,37259
0,44876	0,28308	3765461896,37359
0,45397	0,28601	3765461896,37459
0,45983	0,29447	3765461896,37559
0,46536	0,29317	3765461896,37659
0,47024	0,29838	3765461896,37759
0,47708	0,30130	3765461896,37859
0,48164	0,30651	3765461896,37959
0,48749	0,30912	3765461896,38059
0,49270	0,31433	3765461896,38159
0,49791	0,31693	3765461896,38259
0,50344	0,32181	3765461896,38359
0,50865	0,32604	3765461896,38459
0,51451	0,32865	3765461896,38559
0,52070	0,33483	3765461896,38659
0,52493	0,33679	3765461896,38759
0,53079	0,34232	3765461896,38859
0,53534	0,34460	3765461896,38959
0,54055	0,34883	3765461896,39059
0,54609	0,35273	3765461896,39159
0,55195	0,35697	3765461896,39259
0,55748	0,36087	3765461896,39359
0,56204	0,36576	3765461896,39459
0,56757	0,36901	3765461896,39559
0,57180	0,37292	3765461896,39659
0,57701	0,37780	3765461896,39759
0,58287	0,38073	3765461896,39859
0,58808	0,38529	3765461896,39959
0,59263	0,39017	3765461896,40059
0,59784	0,39538	3765461896,40159
0,60338	0,39538	3765461896,40259
0,60826	0,39993	3765461896,40359
0,61249	0,40840	3765461896,40459
0,61705	0,41165	3765461896,40559
0,62388	0,41653	3765461896,40659
0,62811	0,42077	3765461896,40759
0,63332	0,42467	3765461896,40859
0,63723	0,42337	3765461896,40959
0,64244	0,42728	3765461896,41059
0,64602	0,43021	3765461896,41159
0,65155	0,43606	3765461896,41259
0,65611	0,43867	3765461896,41359
0,66229	0,44192	3765461896,41459
0,66620	0,44713	3765461896,41559
0,67043	0,44941	3765461896,41659
0,67531	0,45527	3765461896,41759
0,68052	0,46048	3765461896,41859
0,68443	0,46503	3765461896,41959
0,68963	0,46959	3765461896,42059
0,69484	0,47350	3765461896,42159
0,69875	0,47871	3765461896,42259
0,70265	0,48326	3765461896,42359
0,70721	0,48684	3765461896,42459
0,71177	0,49010	3765461896,42559
0,71600	0,49270	3765461896,42659
0,72023	0,49791	3765461896,42759
0,72544	0,50084	3765461896,42859
0,72967	0,50442	3765461896,42959
0,73293	0,50963	3765461896,43059
0,73716	0,51223	3765461896,43159
0,74204	0,51646	3765461896,43259
0,74627	0,52070	3765461896,43359
0,74985	0,52395	3765461896,43459
0,75441	0,52753	3765461896,43559
0,75897	0,53176	3765461896,43659
0,76320	0,53795	3765461896,43759
0,76678	0,54218	3765461896,43859
0,77003	0,54511	3765461896,43959
0,77459	0,55227	3765461896,44059
0,77915	0,55553	3765461896,44159
0,78240	0,55976	3765461896,44259
0,78631	0,56236	3765461896,44359
0,79054	0,56724	3765461896,44459
0,79412	0,56789	3765461896,44559
0,79770	0,57082	3765461896,44659
0,80226	0,57571	3765461896,44759
0,80486	0,57733	3765461896,44859
0,80910	0,58189	3765461896,44959
0,81268	0,58482	3765461896,45059
0,81593	0,58743	3765461896,45159
0,82016	0,59166	3765461896,45259
0,82342	0,59263	3765461896,45359
0,82700	0,59719	3765461896,45459
0,83025	0,59947	3765461896,45559
0,83383	0,60175	3765461896,45659
0,83839	0,60533	3765461896,45759
0,84100	0,60891	3765461896,45859
0,84458	0,61216	3765461896,45959
0,84848	0,61672	3765461896,46059
0,85076	0,61900	3765461896,46159
0,85467	0,62095	3765461896,46259
0,85825	0,62388	3765461896,46359
0,86020	0,62616	3765461896,46459
0,86346	0,63235	3765461896,46559
0,86736	0,63397	3765461896,46659
0,87029	0,63690	3765461896,46759
0,87387	0,63951	3765461896,46859
0,87648	0,64276	3765461896,46959
0,87940	0,64537	3765461896,47059
0,88266	0,64830	3765461896,47159
0,88429	0,65220	3765461896,47259
0,88787	0,65383	3765461896,47359
0,89047	0,65643	3765461896,47459
0,89340	0,65871	3765461896,47559
0,89666	0,66164	3765461896,47659
0,89991	0,66587	3765461896,47759
0,90186	0,66848	3765461896,47859
0,90512	0,67238	3765461896,47959
0,90772	0,67466	3765461896,48059
0,91065	0,67824	3765461896,48159
0,91261	0,68019	3765461896,48259
0,91586	0,68215	3765461896,48359
0,91814	0,68443	3765461896,48459
0,92009	0,68833	3765461896,48559
0,92302	0,69029	3765461896,48659
0,92595	0,69126	3765461896,48759
0,92791	0,69321	3765461896,48859
0,92986	0,69712	3765461896,48959
0,93246	0,69810	3765461896,49059
0,93442	0,69940	3765461896,49159
0,93702	0,70298	3765461896,49259
0,93897	0,70493	3765461896,49359
0,94093	0,70656	3765461896,49459
0,94353	0,70851	3765461896,49559
0,94548	0,71047	3765461896,49659
0,94711	0,71144	3765461896,49759
0,94939	0,71307	3765461896,49859
0,95167	0,71502	3765461896,49959
0,95264	0,71600	3765461896,50059
0,95525	0,71795	3765461896,50159
0,95720	0,71795	3765461896,50259
0,95883	0,71926	3765461896,50359
0,95981	0,72316	3765461896,50459
0,96208	0,72316	3765461896,50559
0,96371	0,72381	3765461896,50659
0,96534	0,72804	3765461896,50759
0,96762	0,72870	3765461896,50859
0,96859	0,72967	3765461896,50959
0,96957	0,73097	3765461896,51059
0,97152	0,73325	3765461896,51159
0,97315	0,73423	3765461896,51259
0,97478	0,73846	3765461896,51359
0,97575	0,74041	3765461896,51459
0,97738	0,73976	3765461896,51559
0,97868	0,74139	3765461896,51659
0,98064	0,74204	3765461896,51759
0,98161	0,74367	3765461896,51859
0,98227	0,74497	3765461896,51959
0,98389	0,74497	3765461896,52059
0,98487	0,75767	3765461896,52159
0,98487	0,76515	3765461896,52259
0,98617	0,76841	3765461896,52359
0,98845	0,77003	3765461896,52459
0,98845	0,77199	3765461896,52559
0,98975	0,77231	3765461896,52659
0,99073	0,77427	3765461896,52759
0,99170	0,77817	3765461896,52859
0,99236	0,77720	3765461896,52959
0,99301	0,77915	3765461896,53059
0,99431	0,78013	3765461896,53159
0,99431	0,78273	3765461896,53259
0,99529	0,78468	3765461896,53359
0,99561	0,78598	3765461896,53459
0,99659	0,78664	3765461896,53559
0,99659	0,78631	3765461896,53659
0,99691	0,78696	3765461896,53759
0,99756	0,78859	3765461896,53859
0,99821	0,78924	3765461896,53959
0,99854	0,78859	3765461896,54059
0,99887	0,78891	3765461896,54159
0,99919	0,78859	3765461896,54259
0,99952	0,78956	3765461896,54359
0,99919	0,78826	3765461896,54459
0,99984	0,79022	3765461896,54559
1,00082	0,79054	3765461896,54659
1,00082	0,79087	3765461896,54759
1,00049	0,79152	3765461896,54859
1,00049	0,79184	3765461896,54959
0,99952	0,79217	3765461896,55059
1,00017	0,79282	3765461896,55159
1,00017	0,79119	3765461896,55259
0,99984	0,79217	3765461896,55359
0,99984	0,79315	3765461896,55459
0,99952	0,79282	3765461896,55559
0,99887	0,79249	3765461896,55659
0,99887	0,79184	3765461896,55759
0,99821	0,79217	3765461896,55859
0,99821	0,79249	3765461896,55959
0,99789	0,79477	3765461896,56059
0,99691	0,79282	3765461896,56159
0,99659	0,79315	3765461896,56259
0,99691	0,79217	3765461896,56359
0,99561	0,79184	3765461896,56459
0,99561	0,79119	3765461896,56559
0,99431	0,79054	3765461896,56659
0,99366	0,79022	3765461896,56759
0,99301	0,79022	3765461896,56859
0,99203	0,78956	3765461896,56959
0,99170	0,78891	3765461896,57059
0,98975	0,78761	3765461896,57159
0,99040	0,78696	3765461896,57259
0,98910	0,78631	3765461896,57359
0,98812	0,78631	3765461896,57459
0,98585	0,78501	3765461896,57559
0,98617	0,78305	3765461896,57659
0,98454	0,78273	3765461896,57759
0,98324	0,78305	3765461896,57859
0,98227	0,78013	3765461896,57959
0,98031	0,78078	3765461896,58059
0,97966	0,78078	3765461896,58159
0,97836	0,77915	3765461896,58259
0,97771	0,77882	3765461896,58359
0,97673	0,77785	3765461896,58459
0,97445	0,77654	3765461896,58559
0,97217	0,77459	3765461896,58659
0,97185	0,77492	3765461896,58759
0,97022	0,77296	3765461896,58859
0,96859	0,77231	3765461896,58959
0,96697	0,77069	3765461896,59059
0,96599	0,77036	3765461896,59159
0,96371	0,76938	3765461896,59259
0,96241	0,76873	3765461896,59359
0,96013	0,76613	3765461896,59459
0,95753	0,76483	3765461896,59559
0,95622	0,76320	3765461896,59659
0,95525	0,76320	3765461896,59759
0,95362	0,75962	3765461896,59859
0,95102	0,75897	3765461896,59959
0,95004	0,75701	3765461896,60059
0,94744	0,75571	3765461896,60159
0,94548	0,75278	3765461896,60259
0,94386	0,75278	3765461896,60359
0,94158	0,74888	3765461896,60459
0,93897	0,74855	3765461896,60559
0,93669	0,74790	3765461896,60659
0,93507	0,74399	3765461896,60759
0,93246	0,74302	3765461896,60859
0,92986	0,74204	3765461896,60959
0,92758	0,73944	3765461896,61059
0,92530	0,73683	3765461896,61159
0,92302	0,73586	3765461896,61259
0,92009	0,73423	3765461896,61359
0,91781	0,73195	3765461896,61459
