1,40803	1,10693	3765463541,48037
1,41128	1,11019	3765463541,48042
1,41486	1,11149	3765463541,48047
1,41779	1,11637	3765463541,48052
1,42137	1,11735	3765463541,48057
1,42333	1,12061	3765463541,48062
1,42593	1,12353	3765463541,48067
1,42984	1,12614	3765463541,48072
1,43212	1,12842	3765463541,48077
1,43472	1,13167	3765463541,48082
1,43765	1,13363	3765463541,48087
1,44123	1,13688	3765463541,48092
1,44351	1,14111	3765463541,48097
1,44611	1,14372	3765463541,48102
1,44807	1,14502	3765463541,48107
1,45034	1,14730	3765463541,48112
1,45392	1,15120	3765463541,48117
1,45523	1,15251	3765463541,48122
1,45783	1,15543	3765463541,48127
1,46011	1,15674	3765463541,48132
1,46206	1,15902	3765463541,48137
1,46336	1,16032	3765463541,48142
1,46499	1,16292	3765463541,48147
1,46792	1,16422	3765463541,48152
1,46955	1,16650	3765463541,48157
1,47150	1,16911	3765463541,48162
1,47313	1,17073	3765463541,48167
1,47443	1,17171	3765463541,48172
1,47638	1,17334	3765463541,48177
1,47899	1,17334	3765463541,48182
1,47996	1,17562	3765463541,48187
1,48062	1,17627	3765463541,48192
1,48322	1,17757	3765463541,48197
1,48387	1,17920	3765463541,48202
1,48550	1,18115	3765463541,48207
1,48648	1,18082	3765463541,48212
1,48778	1,18082	3765463541,48217
1,48875	1,18343	3765463541,48222
1,48973	1,18668	3765463541,48227
1,49103	1,18603	3765463541,48232
1,49233	1,18636	3765463541,48237
1,49266	1,18636	3765463541,48242
1,49299	1,18831	3765463541,48247
1,49461	1,18864	3765463541,48252
1,49624	1,18929	3765463541,48257
1,49657	1,19026	3765463541,48262
1,49754	1,18929	3765463541,48267
1,49787	1,19222	3765463541,48272
1,49787	1,19222	3765463541,48277
1,49852	1,19222	3765463541,48282
1,49884	1,19222	3765463541,48287
1,49884	1,19059	3765463541,48292
1,49917	1,19124	3765463541,48297
1,50015	1,19189	3765463541,48302
1,50015	1,19124	3765463541,48307
1,49852	1,19222	3765463541,48312
1,49950	1,19222	3765463541,48317
1,50015	1,19384	3765463541,48322
1,49917	1,19417	3765463541,48327
1,49950	1,19287	3765463541,48332
