0,57278	0,29187	3765463170,97438
0,57733	0,29610	3765463170,97447
0,58254	0,29903	3765463170,97458
0,58808	0,30489	3765463170,97468
0,59263	0,31237	3765463170,97477
0,59752	0,31367	3765463170,97487
0,60370	0,34232	3765463170,97498
0,60858	0,35664	3765463170,97508
0,61249	0,35404	3765463170,97517
0,61802	0,36803	3765463170,97528
0,62225	0,37259	3765463170,97538
0,62779	0,37715	3765463170,97547
0,63267	0,37975	3765463170,97557
0,63820	0,39180	3765463170,97568
0,64276	0,39798	3765463170,97578
0,64732	0,39928	3765463170,97587
0,65155	0,40937	3765463170,97598
0,65676	0,40872	3765463170,97608
0,66164	0,41621	3765463170,97617
0,66587	0,42044	3765463170,97627
0,67043	0,42565	3765463170,97638
0,67629	0,42825	3765463170,97648
0,67987	0,43216	3765463170,97657
0,68443	0,43444	3765463170,97668
0,68963	0,43932	3765463170,97678
0,69419	0,44225	3765463170,97687
0,69777	0,44420	3765463170,97697
0,70265	0,44746	3765463170,97708
0,70819	0,45234	3765463170,97718
0,71177	0,45429	3765463170,97727
0,71535	0,45983	3765463170,97738
0,72056	0,46503	3765463170,97748
0,72642	0,46829	3765463170,97757
0,73000	0,47708	3765463170,97767
0,73358	0,48001	3765463170,97778
0,73748	0,48326	3765463170,97788
0,74172	0,48489	3765463170,97797
0,74627	0,48717	3765463170,97808
0,75018	0,48945	3765463170,97818
0,75408	0,49270	3765463170,97827
0,75799	0,49531	3765463170,97837
0,76190	0,49824	3765463170,97848
0,76711	0,50084	3765463170,97858
0,77069	0,50540	3765463170,97867
0,77427	0,50865	3765463170,97878
0,77850	0,50930	3765463170,97888
0,78305	0,50930	3765463170,97897
0,78729	0,49303	3765463170,97907
0,79119	0,49205	3765463170,97918
0,79347	0,50344	3765463170,97928
0,79835	0,51126	3765463170,97937
0,80128	0,53307	3765463170,97948
0,80649	0,54348	3765463170,97958
0,81007	0,54609	3765463170,97967
0,81235	0,55292	3765463170,97977
0,81658	0,55129	3765463170,97988
0,82016	0,55195	3765463170,97998
0,82342	0,55097	3765463170,98007
0,82700	0,56041	3765463170,98018
0,83090	0,55911	3765463170,98028
0,83448	0,56334	3765463170,98037
0,83807	0,56497	3765463170,98047
0,84132	0,56692	3765463170,98058
0,84555	0,57017	3765463170,98068
0,84751	0,57343	3765463170,98077
0,85174	0,57017	3765463170,98088
0,85467	0,57864	3765463170,98098
0,85825	0,57213	3765463170,98107
0,86085	0,57831	3765463170,98117
0,86476	0,58026	3765463170,98128
0,86769	0,58124	3765463170,98138
0,87127	0,58352	3765463170,98147
0,87322	0,60240	3765463170,98158
0,87648	0,60240	3765463170,98168
0,87940	0,61216	3765463170,98177
0,88299	0,61477	3765463170,98187
0,88494	0,61672	3765463170,98198
0,88754	0,61542	3765463170,98208
0,89145	0,62095	3765463170,98217
0,89438	0,62388	3765463170,98228
0,89633	0,62258	3765463170,98238
0,89861	0,62421	3765463170,98247
0,90154	0,63039	3765463170,98257
0,90545	0,63430	3765463170,98268
0,90740	0,63137	3765463170,98278
0,91033	0,63527	3765463170,98287
0,91228	0,64471	3765463170,98298
0,91619	0,64439	3765463170,98308
0,91781	0,64667	3765463170,98317
0,91977	0,65122	3765463170,98327
0,92302	0,64895	3765463170,98338
0,92563	0,65188	3765463170,98348
0,92758	0,65155	3765463170,98357
0,92986	0,65773	3765463170,98368
0,93181	0,66099	3765463170,98378
0,93442	0,66327	3765463170,98387
0,93702	0,66359	3765463170,98397
0,93930	0,66490	3765463170,98408
0,94158	0,66945	3765463170,98418
0,94353	0,66750	3765463170,98427
0,94548	0,66815	3765463170,98438
0,94711	0,66880	3765463170,98448
0,94874	0,67629	3765463170,98457
