0,57310	0,42304	3765461042,96323
0,57831	0,42695	3765461042,96334
0,58319	0,43281	3765461042,96344
0,58873	0,43932	3765461042,96353
0,59263	0,44420	3765461042,96363
0,59752	0,44811	3765461042,96374
0,60338	0,45364	3765461042,96384
0,60728	0,45722	3765461042,96393
0,61184	0,46243	3765461042,96404
0,61672	0,46666	3765461042,96414
0,62193	0,46927	3765461042,96423
0,62779	0,47382	3765461042,96433
0,63235	0,47805	3765461042,96444
0,63723	0,48131	3765461042,96454
0,64211	0,48554	3765461042,96463
0,64667	0,49010	3765461042,96474
0,65188	0,49563	3765461042,96484
0,65676	0,49921	3765461042,96493
0,66132	0,50475	3765461042,96503
0,66652	0,50930	3765461042,96514
0,67010	0,51321	3765461042,96524
0,67564	0,51777	3765461042,96533
0,68019	0,52232	3765461042,96544
0,68475	0,52558	3765461042,96554
0,68898	0,53014	3765461042,96563
0,69419	0,53437	3765461042,96573
0,69810	0,53860	3765461042,96584
0,70200	0,54413	3765461042,96594
0,70721	0,54836	3765461042,96603
0,71209	0,55227	3765461042,96614
0,71698	0,55715	3765461042,96624
0,72056	0,55911	3765461042,96633
0,72511	0,56464	3765461042,96643
0,73032	0,56789	3765461042,96654
0,73293	0,57180	3765461042,96664
0,73716	0,57571	3765461042,96673
0,74172	0,57831	3765461042,96684
0,74595	0,58319	3765461042,96694
0,75050	0,58547	3765461042,96703
0,75506	0,58873	3765461042,96713
0,75864	0,59133	3765461042,96724
0,76190	0,59654	3765461042,96734
0,76711	0,59947	3765461042,96743
0,77036	0,60338	3765461042,96754
0,77492	0,60630	3765461042,96764
0,77882	0,61021	3765461042,96773
0,78208	0,61379	3765461042,96783
0,78664	0,61640	3765461042,96794
0,79054	0,61965	3765461042,96804
0,79380	0,62291	3765461042,96813
0,79835	0,62584	3765461042,96824
0,80128	0,62909	3765461042,96834
0,80519	0,63300	3765461042,96843
0,80910	0,63462	3765461042,96853
0,81202	0,63951	3765461042,96864
0,81561	0,64178	3765461042,96874
0,81984	0,64504	3765461042,96883
0,82342	0,64764	3765461042,96894
0,82732	0,65155	3765461042,96904
0,83025	0,65415	3765461042,96913
0,83416	0,65676	3765461042,96923
0,83807	0,65904	3765461042,96934
0,84132	0,66132	3765461042,96944
0,84555	0,66457	3765461042,96953
0,84783	0,66815	3765461042,96964
0,85109	0,67108	3765461042,96974
0,85336	0,67336	3765461042,96983
0,85760	0,67661	3765461042,96993
0,86085	0,67954	3765461042,97004
0,86411	0,68117	3765461042,97014
0,86638	0,68378	3765461042,97023
0,86997	0,68508	3765461042,97034
0,87387	0,68898	3765461042,97044
0,87778	0,69256	3765461042,97053
0,87973	0,69419	3765461042,97063
0,88299	0,69680	3765461042,97074
0,88559	0,69973	3765461042,97084
0,88754	0,70298	3765461042,97093
0,89047	0,70493	3765461042,97104
0,89405	0,70721	3765461042,97114
0,89731	0,70982	3765461042,97123
0,90024	0,71275	3765461042,97133
0,90154	0,71600	3765461042,97144
0,90545	0,71860	3765461042,97154
0,90837	0,71991	3765461042,97163
0,91065	0,72349	3765461042,97174
0,91293	0,72511	3765461042,97184
0,91489	0,72739	3765461042,97193
0,91781	0,73130	3765461042,97203
0,92074	0,73325	3765461042,97214
0,92335	0,73618	3765461042,97224
0,92563	0,73846	3765461042,97233
0,92856	0,74139	3765461042,97243
0,93018	0,74204	3765461042,97254
0,93214	0,74367	3765461042,97263
0,93409	0,74595	3765461042,97273
0,93767	0,74725	3765461042,97284
0,93865	0,74888	3765461042,97294
0,94158	0,75148	3765461042,97303
0,94288	0,75278	3765461042,97313
0,94516	0,75376	3765461042,97324
0,94744	0,75604	3765461042,97334
0,94939	0,75799	3765461042,97343
0,95102	0,75929	3765461042,97354
0,95297	0,76157	3765461042,97364
0,95492	0,76287	3765461042,97373
0,95688	0,76320	3765461042,97383
0,95818	0,76580	3765461042,97394
0,95981	0,76743	3765461042,97404
0,96241	0,76808	3765461042,97413
0,96404	0,77003	3765461042,97424
0,96566	0,77199	3765461042,97434
0,96664	0,77231	3765461042,97443
0,96859	0,77524	3765461042,97453
0,96990	0,77524	3765461042,97464
0,97087	0,77785	3765461042,97474
0,97283	0,77915	3765461042,97483
0,97478	0,78013	3765461042,97494
0,97543	0,78013	3765461042,97504
0,97738	0,78273	3765461042,97513
0,97901	0,78338	3765461042,97523
0,98031	0,78436	3765461042,97534
0,98194	0,78631	3765461042,97544
0,98161	0,78664	3765461042,97553
0,98389	0,78598	3765461042,97564
0,98454	0,78729	3765461042,97574
0,98617	0,78956	3765461042,97583
0,98650	0,79022	3765461042,97593
0,98812	0,79022	3765461042,97604
0,98845	0,79087	3765461042,97614
0,98943	0,79184	3765461042,97623
0,99008	0,79315	3765461042,97634
0,99105	0,79347	3765461042,97644
0,99170	0,79347	3765461042,97653
0,99301	0,79445	3765461042,97663
0,99463	0,79575	3765461042,97674
0,99366	0,79608	3765461042,97684
0,99529	0,79770	3765461042,97693
0,99594	0,79640	3765461042,97704
0,99626	0,79673	3765461042,97714
0,99594	0,79673	3765461042,97723
0,99724	0,79803	3765461042,97733
0,99821	0,79803	3765461042,97744
0,99854	0,79803	3765461042,97754
0,99887	0,79835	3765461042,97763
0,99887	0,79900	3765461042,97774
0,99821	0,79900	3765461042,97784
0,99984	0,79900	3765461042,97793
1,00017	0,79998	3765461042,97803
0,99984	0,80031	3765461042,97814
0,99984	0,79933	3765461042,97824
0,99952	0,79998	3765461042,97833
1,00017	0,80096	3765461042,97844
1,00049	0,80031	3765461042,97854
0,99952	0,80128	3765461042,97863
0,99952	0,80063	3765461042,97873
0,99952	0,82309	3765461042,97884
0,99952	0,83351	3765461042,97894
0,99887	0,83872	3765461042,97903
0,99984	0,84100	3765461042,97914
0,99887	0,84197	3765461042,97924
0,99952	0,84262	3765461042,97933
0,99887	0,84197	3765461042,97943
0,99887	0,84197	3765461042,97954
0,99854	0,84067	3765461042,97964
0,99594	0,84002	3765461042,97973
0,99724	0,84034	3765461042,97984
0,99594	0,83969	3765461042,97994
0,99463	0,83937	3765461042,98003
0,99561	0,83872	3765461042,98013
0,99463	0,83872	3765461042,98024
0,99366	0,83872	3765461042,98034
0,99333	0,83709	3765461042,98043
0,99138	0,83644	3765461042,98054
0,99105	0,83644	3765461042,98064
0,99105	0,83611	3765461042,98073
0,98943	0,83481	3765461042,98083
0,98812	0,83351	3765461042,98094
0,98747	0,83383	3765461042,98104
0,98617	0,83253	3765461042,98113
0,98519	0,83188	3765461042,98124
0,98519	0,83123	3765461042,98134
0,98324	0,83025	3765461042,98143
0,98259	0,82928	3765461042,98153
0,98129	0,82895	3765461042,98164
0,97966	0,82732	3765461042,98174
0,97803	0,82635	3765461042,98183
0,97771	0,82635	3765461042,98194
0,97608	0,82505	3765461042,98204
0,97478	0,82277	3765461042,98213
0,97348	0,82309	3765461042,98223
0,97217	0,82277	3765461042,98234
0,97055	0,82277	3765461042,98244
0,96794	0,82146	3765461042,98253
0,96762	0,81984	3765461042,98264
0,96534	0,81886	3765461042,98274
0,96436	0,81788	3765461042,98283
0,96273	0,81691	3765461042,98293
0,96046	0,81463	3765461042,98304
0,95883	0,81333	3765461042,98314
0,95720	0,81170	3765461042,98323
0,95590	0,81137	3765461042,98334
0,95264	0,80844	3765461042,98344
