-0,24457	-0,03071	3765699015,80369
-0,23448	-0,01248	3765699015,80370
-0,22569	-0,01639	3765699015,80371
-0,21593	-0,02550	3765699015,80372
-0,20714	-0,03169	3765699015,80373
-0,19835	-0,03690	3765699015,80374
-0,18891	-0,01704	3765699015,80375
-0,17947	-0,01899	3765699015,80376
-0,17035	-0,01509	3765699015,80377
-0,16059	-0,03104	3765699015,80378
-0,15180	-0,02192	3765699015,80379
-0,14171	-0,01541	3765699015,80380
-0,13162	-0,00467	3765699015,80381
-0,12348	-0,01802	3765699015,80382
-0,11404	-0,03494	3765699015,80383
-0,10395	-0,02257	3765699015,80384
-0,09451	-0,01867	3765699015,80385
-0,08507	-0,00370	3765699015,80386
-0,07628	-0,01411	3765699015,80387
-0,06619	-0,02095	3765699015,80388
-0,05675	-0,02876	3765699015,80389
-0,04764	-0,01639	3765699015,80390
-0,03852	-0,00760	3765699015,80391
-0,02811	-0,01932	3765699015,80392
-0,01997	-0,01704	3765699015,80393
-0,00988	-0,02160	3765699015,80394
-0,00044	-0,00435	3765699015,80395
0,00933	-0,00630	3765699015,80396
0,01779	-0,01639	3765699015,80397
0,02788	-0,01704	3765699015,80398
0,03634	-0,02811	3765699015,80399
0,04643	-0,00337	3765699015,80400
0,05652	-0,00858	3765699015,80401
0,06466	-0,00272	3765699015,80402
0,07508	-0,02583	3765699015,80403
0,08322	-0,01118	3765699015,80404
0,09331	-0,01509	3765699015,80405
0,10242	0,00607	3765699015,80406
0,11284	-0,01606	3765699015,80407
0,12130	-0,01086	3765699015,80408
0,13106	-0,02518	3765699015,80409
0,14116	0,00119	3765699015,80410
0,14994	-0,00695	3765699015,80411
0,15873	0,00216	3765699015,80412
0,16882	-0,01053	3765699015,80413
0,17891	-0,00858	3765699015,80414
0,18640	-0,00793	3765699015,80415
0,19584	0,00119	3765699015,80416
0,20593	-0,00174	3765699015,80417
0,21570	-0,01737	3765699015,80418
0,22514	-0,00630	3765699015,80419
0,23425	-0,00044	3765699015,80420
0,24369	0,01291	3765699015,80421
0,25215	-0,00044	3765699015,80422
0,26224	-0,01476	3765699015,80423
0,27103	-0,00435	3765699015,80424
0,28015	-0,00370	3765699015,80425
0,28861	0,01486	3765699015,80426
0,29968	0,00574	3765699015,80427
0,30814	-0,00337	3765699015,80428
0,31725	-0,01281	3765699015,80429
0,32572	-0,00174	3765699015,80430
0,33581	0,01095	3765699015,80431
0,34460	0,00151	3765699015,80432
0,35404	0,00282	3765699015,80433
