Timestamp,No. pulses, No. Test,R,Succes,dt_Ron,Amp_RonR,q,E_memristor,State
1681830752.73983, 0, 0, 31.666892262194164,False, 0.1, -2.5, -0.02023514704740488,0.02954760838896406,R_off
1681830754.958737, 1, 0, 1.4349062967812798,True, 0.05, 1.5, 0.012561878800241878,0.002693527496433018,R_on
1681830757.1788728, 0, 0, 37.08415903170077,False, 0.1, -2.5, -0.019672951896064276,0.02932886013078194,R_off
1681830759.4032485, 1, 1, 1.6268118352954721,True, 0.05, 1.5, 0.012662246460578135,0.002582353433899536,R_on
1681830761.6154752, 0, 1, 32.561329472905456,False, 0.1, -2.5, -0.019537609530616225,0.029275643014846843,R_off
1681830763.834999, 1, 2, 1.3559039396868828,True, 0.05, 1.5, 0.012670324089148142,0.002575683950768965,R_on
1681830766.0456507, 0, 2, 42.60251407383731,False, 0.1, -2.5, -0.01928581480228786,0.029139024294179694,R_off
1681830768.2591739, 1, 3, 2.3252089607894515,True, 0.05, 1.5, 0.012596881917625567,0.002654322670011965,R_on
1681830770.4755309, 0, 3, 29.007928857517314,False, 0.1, -2.5, -0.01944043028476854,0.029228325611674655,R_off
1681830772.7007074, 1, 4, 1.3945914996114166,True, 0.05, 1.5, 0.012731497851362638,0.00250824766688191,R_on
1681830774.9192908, 0, 4, 24.58621607236395,False, 0.1, -2.5, -0.0191989474964567,0.029101962156583294,R_off
1681830777.1295547, 1, 5, 1.0566693002091163,True, 0.05, 1.5, 0.012761096552676276,0.0024728786420070183,R_on
1681830779.3467581, 0, 5, 27.224513162679013,False, 0.1, -2.5, -0.019097672007141117,0.029052140648385655,R_off
1681830781.5623186, 1, 6, 1.3143326741435077,True, 0.05, 1.5, 0.012718342708594784,0.0025210150640806025,R_on
1681830783.801274, 0, 6, 14.854551548624782,False, 0.1, -2.5, -0.019176265337864932,0.02909370135220701,R_off
1681830786.0203762, 1, 7, 1.3550537009038732,True, 0.05, 1.5, 0.012725513207249392,0.0025130819163301033,R_on
1681830788.2259834, 0, 7, 25.84864258661176,False, 0.1, -2.5, -0.019146901066809677,0.02907234155349149,R_off
1681830790.4427135, 1, 8, 1.2442255717570663,True, 0.05, 1.5, 0.01272338681508404,0.0025154354583788938,R_on
1681830792.6514142, 0, 8, 31.151364804483073,False, 0.1, -2.5, -0.01906934256328742,0.029040742052455156,R_off
1681830794.8733895, 1, 9, 1.0616679450230215,True, 0.05, 1.5, 0.012892403706519763,0.002325294358107006,R_on
1681830797.0875294, 0, 9, 15.274233723287407,False, 0.1, -2.5, -0.019055592789374236,0.02903438667558033,R_off
1681830799.3161187, 1, 10, 1.6414858378844204,True, 0.05, 1.5, 0.012656254746111553,0.002588763492055263,R_on
1681830801.5286098, 0, 10, 19.50265208691923,False, 0.1, -2.5, -0.019014631392697864,0.02901179289383994,R_off
1681830803.741039, 1, 11, 1.4134332158448502,True, 0.05, 1.5, 0.012719525351509036,0.00252065375936298,R_on
1681830805.9577522, 0, 11, 27.42338877802929,False, 0.1, -2.5, -0.019353537034063145,0.029188030495736567,R_off
1681830808.1679127, 1, 12, 0.8127998660797118,True, 0.05, 1.5, 0.013047497345381015,0.002145454505610626,R_on
1681830810.3779566, 0, 12, 21.57370139590005,False, 0.1, -2.5, -0.019323499682196738,0.029172991188372348,R_off
1681830812.5951278, 1, 13, 1.028748135421662,True, 0.05, 1.5, 0.012896133752087287,0.0023206585482059353,R_on
1681830814.8203933, 0, 13, 21.229507613907145,False, 0.1, -2.5, -0.019090722732899967,0.029044821581923667,R_off
1681830817.0403516, 1, 14, 0.9384361402982278,True, 0.05, 1.5, 0.01284101262589974,0.0023832322271569654,R_on
1681830819.25049, 0, 14, 27.89073540383541,False, 0.1, -2.5, -0.01915063321507466,0.029082342416479674,R_off
1681830821.4658377, 1, 15, 1.0296935937475398,True, 0.05, 1.5, 0.012837599689393613,0.0023880183490975985,R_on
1681830823.6801488, 0, 15, 13.542797616112967,False, 0.1, -2.5, -0.019160283918012798,0.029090840207853665,R_off
1681830825.8987794, 1, 16, 1.18637580039031,True, 0.05, 1.5, 0.01268593614116769,0.002557331832365974,R_on
1681830828.1141207, 0, 16, 17.6398063452448,False, 0.1, -2.5, -0.01920428357907142,0.029113456039592537,R_off
1681830830.3258793, 1, 17, 1.1234556384514889,True, 0.05, 1.5, 0.01273010981148395,0.0025109402724280165,R_on
1681830832.5484936, 0, 17, 20.650258921786598,False, 0.1, -2.5, -0.019131712413781955,0.029066298223232277,R_off
1681830834.7654335, 1, 18, 1.0084348653753914,True, 0.05, 1.5, 0.012804415140344926,0.0024257270988074166,R_on
1681830836.9730122, 0, 18, 17.73954664596508,False, 0.1, -2.5, -0.019227828295797177,0.029127037945892893,R_off
1681830839.183924, 1, 19, 0.8497256722452992,True, 0.05, 1.5, 0.012883529762279128,0.002335666366265256,R_on
1681830841.393024, 0, 19, 21.56254831631658,False, 0.1, -2.5, -0.019090008499210054,0.029045871797628083,R_off
1681830843.606998, 1, 20, 1.2285290118102752,True, 0.05, 1.5, 0.01269370190109221,0.002548443159175458,R_on
1681830845.8137493, 0, 20, 20.942911379082133,False, 0.1, -2.5, -0.019111565690855974,0.029063426247662102,R_off
1681830848.031214, 1, 21, 1.1956271735515176,True, 0.05, 1.5, 0.012699274223378694,0.0025431056394827197,R_on
1681830850.2465043, 0, 21, 25.398263953988863,False, 0.1, -2.5, -0.01898211028849049,0.028988514393687007,R_off
1681830852.4632525, 1, 22, 1.4882722369803174,True, 0.05, 1.5, 0.012769647695894764,0.0024665303612368223,R_on
1681830854.689132, 0, 22, 15.35475427561341,False, 0.1, -2.5, -0.018879428465459182,0.028932035915003932,R_off
1681830856.9055054, 1, 23, 1.2445059894184871,True, 0.05, 1.5, 0.012748942252188155,0.0024878445577504113,R_on
1681830859.1189923, 0, 23, 10.700338048817677,False, 0.1, -2.5, -0.018849033695457623,0.02891809820297619,R_off
1681830861.33581, 1, 24, 1.3690570665339052,True, 0.05, 1.5, 0.01262407268397989,0.0026241401911837985,R_on
1681830863.5579946, 0, 24, 23.794998104015555,False, 0.1, -2.5, -0.0186684679453155,0.028812147164018892,R_off
1681830865.7693589, 1, 25, 1.1318869982476505,True, 0.05, 1.5, 0.012618070626591746,0.002632824490589462,R_on
1681830867.9897041, 0, 25, 24.12659725600024,False, 0.1, -2.5, -0.018564034680792388,0.028754320281232426,R_off
1681830870.1968722, 1, 26, 1.2642378815654742,True, 0.05, 1.5, 0.012778245472827982,0.0024560620492824698,R_on
1681830872.4011188, 0, 26, 14.303643324926831,False, 0.1, -2.5, -0.018656731477826576,0.02881206726806445,R_off
1681830874.6116693, 1, 27, 1.7828053307103837,True, 0.05, 1.5, 0.012645840326917238,0.0026008879736473907,R_on
1681830876.822886, 0, 27, 10.938017627352757,False, 0.1, -2.5, -0.01881180201968704,0.028895143755869178,R_off
1681830879.0456243, 1, 28, 1.7604855876069274,True, 0.05, 1.5, 0.01261572746466225,0.0026353842070038686,R_on
1681830881.265053, 0, 28, 24.64506256300534,False, 0.1, -2.5, -0.018707901937733598,0.02883395005322047,R_off
1681830883.4886904, 1, 29, 1.1717713387666036,True, 0.05, 1.5, 0.012794073677076025,0.002437212274589059,R_on
1681830885.7063215, 0, 29, 17.410443028085464,False, 0.1, -2.5, -0.01878177661254875,0.028872779707983368,R_off
1681830887.9235978, 1, 30, 1.5206950622711122,True, 0.05, 1.5, 0.012711401360532976,0.002529548481631293,R_on
1681830890.1410787, 0, 30, 22.276045788435937,False, 0.1, -2.5, -0.019090778956646008,0.029050305557392665,R_off
1681830892.3604696, 1, 31, 1.3953282453062075,True, 0.05, 1.5, 0.012761791451623865,0.002473231405151153,R_on
1681830894.5813606, 0, 31, 15.781672940391006,False, 0.1, -2.5, -0.018965706195560518,0.028982129795094284,R_off
1681830896.7978446, 1, 32, 2.1652367549059126,True, 0.05, 1.5, 0.012516743522480528,0.00273966675381009,R_on
1681830899.0160186, 0, 32, 32.708351053065506,False, 0.1, -2.5, -0.01888470619373915,0.028936716597766952,R_off
